scene,model,model_key,capability_label,condition,oa_mean,oa_std,macro_f1_mean,macro_f1_std,balanced_accuracy_mean,balanced_accuracy_std,worst_class_recall_mean,worst_class_recall_std,nll_mean,nll_std,brier_mean,brier_std,ece_15bin_mean,ece_15bin_std,label_flip_rate_mean,label_flip_rate_std,nominal_correct_to_shifted_wrong_rate_all_mean,nominal_correct_to_shifted_wrong_rate_all_std,macro_f1_drop_pp
LongKou,SpectralFormer-3x3,spectralformer3x3,standard-capability,fwhm_12_nm,0.9531350645048494,0.009899173107539357,0.8861722549353018,0.022261469587689264,0.9356840197717589,0.011945101125906065,0.7623740692071835,0.07335448119962386,0.16696128788317674,0.027758122750365332,0.07420462145213898,0.013726429422246191,0.022699611531246115,0.00580492590632564,0.009098772475477116,0.0023290673702983868,0.007011796749912582,0.0017141239134241383,1.172691722358954
LongKou,SpectralFormer-3x3,spectralformer3x3,standard-capability,fwhm_18_nm,0.9630969689162081,0.008374415271067397,0.9085565824972729,0.020618456878646652,0.9341147307591722,0.014556409950451064,0.7761279018834866,0.07074218646712595,0.1327878486860566,0.024167911760290612,0.057996524312156794,0.011646115854219553,0.014923558597905853,0.005563355329868789,0.009446601763071204,0.002493591481349466,0.002120102324383017,0.0007325895897476893,-1.0657410338381523
HanChuan,Linear,linear,low-capability,nominal,0.6519202806814482,0.003618509481065256,0.5311868151957617,0.002045581042007852,0.5738152715953111,0.002643272599428864,0.21581395348837212,0.005738528844440853,1.0666661934598811,0.013387188061430098,0.47545416290002274,0.0046076940619251905,0.1046909549146439,0.008681737362801296,0.0,0.0,0.0,0.0,0.0
HanChuan,Linear,linear,low-capability,global_center_minus_1p1_nm,0.6573328028357507,0.0035674601078826028,0.5241806788181788,0.0023468375415832197,0.5628325119913916,0.0021964768651217687,0.13705426356589148,0.0037338277763697015,1.0598475799683034,0.012901843099190293,0.47255571520940914,0.004332041422505675,0.10882231825614279,0.009101790720740464,0.051044959670126955,0.002480735569735882,0.013691178066336313,0.0009905456889632367,0.7006136377582961
HanChuan,Linear,linear,low-capability,global_center_plus_1p1_nm,0.6345773501645748,0.003646824147384145,0.5152322967320265,0.001731095061489251,0.5675029472886621,0.0013498758226229356,0.26807917207728327,0.007668529731192933,1.0918517743142062,0.012247622399383658,0.487715264523524,0.004189823520512246,0.08807546496906563,0.009213629892608358,0.056097225738778164,0.0011058009463877263,0.026041161789705936,0.0012096828812944076,1.595451846373519
HanChuan,Linear,linear,low-capability,global_center_minus_2p2_nm,0.6569783339964553,0.0029517110596090964,0.5043442733324488,0.0025450706489667215,0.5488555986608699,0.001677846261778322,0.03719385637193856,0.003998869100470668,1.0683864874592315,0.010909815299683004,0.4771147795509888,0.003271995105366669,0.10748154384357207,0.009258691252800806,0.09623322602814048,0.005325505925304519,0.028442869027380906,0.00256044471023296,2.684254186331292
HanChuan,Linear,linear,low-capability,global_center_plus_2p2_nm,0.606755163308858,0.004319948397983673,0.4790582521168637,0.002695894789664761,0.5413385459516943,0.0023638201144961903,0.0949519722051911,0.004578150999253843,1.1388324275703985,0.010222239769681412,0.5108052855297298,0.004125245251520571,0.0656397987708617,0.008371955101232153,0.11130032191557852,0.002218153744525792,0.057863782688899336,0.0019170895053796475,5.212856307889801
HanChuan,Linear,linear,low-capability,global_center_minus_4p4_nm,0.6432090281043152,0.004954664325402891,0.4571226968167815,0.009554994484438195,0.514771297535679,0.006504210980290208,0.00190950601909506,0.0008091983681867134,1.123836724575367,0.01092004602238065,0.5044005586021363,0.005166340941284424,0.09956906871280047,0.006987019802372354,0.1819134083264007,0.010191207991712527,0.06190328064527797,0.006322782668572176,7.40641183789802
HanChuan,Linear,linear,low-capability,global_center_plus_4p4_nm,0.5552110536405396,0.004361382877959378,0.38904097085828454,0.007385004090923993,0.46177947742166287,0.006419527353096428,0.0027386061720825667,0.00018279730042916742,1.3063687635332997,0.015689284209756394,0.581708676425642,0.007530209464369506,0.05345911318875871,0.004124755862422502,0.2001316598545954,0.0037836142447643197,0.1136210077042717,0.0022616446582331014,14.214584433747717
HanChuan,Linear,linear,low-capability,local_mid25_center_minus_2p2_nm,0.6407045972438239,0.0029956748417381243,0.5035147863596082,0.0019530552865822818,0.5569949461082768,0.0027014105534264926,0.1516279069767442,0.009000263735627899,1.0936048790586608,0.011130773762113605,0.4857544137215557,0.003777955284940862,0.09424908682722835,0.009066196399219717,0.041035917097695954,0.0013236210995171136,0.01711433428581763,0.001031879474907996,2.7672028836153495
HanChuan,Linear,linear,low-capability,local_mid25_center_plus_2p2_nm,0.6507671718450465,0.00427242445580233,0.5319548091739288,0.0025673061330232327,0.5696763157456786,0.0023924961337063815,0.27349089048911973,0.011064672961052253,1.0717901252543887,0.013700052473782035,0.4776524436139873,0.004869879023307221,0.1075109266538441,0.008427109104158208,0.03729156870546533,0.0015708736422521577,0.011915940246681375,0.0005912575721026714,-0.07679939781670697
HanChuan,Linear,linear,low-capability,fwhm_12_nm,0.6516873440156256,0.0039196546569176495,0.5295942006716796,0.0024358091444641244,0.5706002296650216,0.0023915389154107922,0.21271317829457362,0.010594945465593725,1.0616512683979997,0.013735497648079542,0.4735151049241709,0.004776702026388657,0.10287941050241882,0.008749011929011409,0.024394690201468512,0.0012238328572065054,0.008123847072015047,0.000753818689895833,0.15926145240821032
HanChuan,Linear,linear,low-capability,fwhm_18_nm,0.6485217202589793,0.00362518197130841,0.5265902622856075,0.0015000747827616167,0.5719173691340348,0.002050955192509219,0.20651162790697675,0.0053031415120890065,1.0765622711766012,0.012813120290339394,0.47968874593215294,0.004382018537262442,0.10281404172524315,0.009004474217284073,0.027962527579845915,0.0010507403796631203,0.010256447354143307,0.0006422116172895312,0.4596552910154261
HanChuan,MLP,mlp,low-capability,nominal,0.8136521141534343,0.005351358365391587,0.6919441785316266,0.00718927991110529,0.7264226978663155,0.008728596084054942,0.4185969281859693,0.03296741871978066,0.5971955765498793,0.008872978026557747,0.26858794810283204,0.007642453836794717,0.01933086282517822,0.0034226389845278004,0.0,0.0,0.0,0.0,0.0
HanChuan,MLP,mlp,low-capability,global_center_minus_1p1_nm,0.8024306434694541,0.005132537347283767,0.6726727523853505,0.0077217188664574065,0.7040394820237446,0.00857433708275952,0.2327936903279369,0.03598958250754058,0.6317820823471418,0.011752336066729466,0.28192318629279034,0.007505332448735696,0.030988395459143926,0.0061086882438247,0.0577060802257026,0.003687230629405018,0.026152566282055922,0.0028608911178627273,1.9271426146276083
HanChuan,MLP,mlp,low-capability,global_center_plus_1p1_nm,0.8014410243426049,0.004606346821785271,0.6780381242581012,0.0060720312349512645,0.7156104691248674,0.006236670052852537,0.4445560858734717,0.02291995027952339,0.6329854764121201,0.008250577642135808,0.2854581315831462,0.0055945366873826185,0.029952531072245443,0.006823997766333462,0.062263536730929214,0.003664762616713472,0.028700401490215938,0.0023341840077237344,1.3906054273525426
HanChuan,MLP,mlp,low-capability,global_center_minus_2p2_nm,0.7819871957174376,0.005813534445523602,0.6375214808737454,0.007148989073441659,0.6687918830900239,0.00687458218885241,0.10859277708592778,0.03453979657470323,0.7139938788609685,0.023854751796168677,0.3108629590521793,0.0098998567945667,0.051322873990484096,0.006987277358719974,0.10565920353022029,0.004641789523855508,0.05359279487828698,0.004022102388840322,5.442269765788121
HanChuan,MLP,mlp,low-capability,global_center_plus_2p2_nm,0.7761276087821464,0.003406000832272537,0.6412141391595723,0.007121712640631965,0.6771415601686757,0.005315917213144216,0.32333340853212134,0.012964421528590472,0.7447983773309095,0.030361298799223325,0.3257125642598789,0.0034431607190393335,0.054799022171649725,0.011234660280639725,0.11705573841646473,0.006866556598011873,0.06240387745505842,0.005905664885309226,5.073003937205433
HanChuan,MLP,mlp,low-capability,global_center_minus_4p4_nm,0.7451325641118385,0.0031493278301282374,0.5671619915908777,0.006267703137827104,0.6087211238091862,0.004624506319917435,0.03752594437525945,0.022361294337589887,0.9725912990483057,0.046627770281915996,0.3704481535416545,0.008268543127714228,0.09066617872752336,0.0038735388355333284,0.18119000253192025,0.004234014456898004,0.10043332007089376,0.003638848356221972,12.478218694074894
HanChuan,MLP,mlp,low-capability,global_center_plus_4p4_nm,0.7184982095706587,0.008461869946007528,0.5211948830889013,0.014549395333479357,0.5735087619229436,0.006040529212545734,0.0125,0.022038255128433836,1.1826838042187435,0.11817107527371219,0.4255999693982216,0.012212152458733399,0.11554716637185258,0.014206687585677497,0.2040452852027345,0.006281090109952517,0.12723116432162623,0.006466156128395709,17.074929544272532
HanChuan,MLP,mlp,low-capability,local_mid25_center_minus_2p2_nm,0.7957854378413571,0.005742121156130755,0.6577955880106315,0.007756263301241447,0.6974058529937122,0.007197647858325855,0.24109589041095889,0.040914561107726635,0.6523282741103438,0.015390139673952502,0.29182998184730674,0.008262451627897793,0.03483911660485755,0.006772580664490816,0.06212608962997793,0.002520635839561718,0.03099215104712989,0.002223107338078398,3.414859052099506
HanChuan,MLP,mlp,low-capability,local_mid25_center_plus_2p2_nm,0.8002213621731109,0.002797652547988796,0.6750178273287043,0.007245716434053337,0.7041183867354578,0.008478345830402148,0.4651751023465233,0.03210630494428641,0.6479828784616453,0.010902199881545917,0.28712866736971643,0.003927680446916385,0.031613116552093534,0.007537554578664453,0.06699316381524216,0.005405785995803055,0.0311541939450935,0.004017008607625469,1.6926351202922296
HanChuan,MLP,mlp,low-capability,fwhm_12_nm,0.8119361956089268,0.00484860811230354,0.6884970932274014,0.006567779403385909,0.7214086562470658,0.00873248185791563,0.34047322540473224,0.04005047922966823,0.6060495298054115,0.008228701469354192,0.27143769120637706,0.0072807306036856145,0.022952872513,0.003862270034577561,0.02472311643216262,0.0027389417812306318,0.009572105472564835,0.0016027430462555278,0.3447085304225217
HanChuan,MLP,mlp,low-capability,fwhm_18_nm,0.8100741490939342,0.004607489004457279,0.6879354131082599,0.006528399208977346,0.7250362543365736,0.0073423476544406275,0.47247821209234564,0.02317330854422725,0.6015287166665397,0.007201457744159098,0.271746758425475,0.006940058718668501,0.0205129759632994,0.004716199864839709,0.028829167721633447,0.002540104275096492,0.012047600101276812,0.0013499767801253204,0.40087654233667
HanChuan,CNN-1D,cnn1d,low-capability,nominal,0.8000549788403806,0.01840152930087545,0.6710481275096105,0.022358436618252812,0.7128235962544098,0.021959694135150677,0.3988376919883769,0.04062079938623754,0.6665924654231079,0.032411692769407974,0.2864818136671544,0.021901118917267887,0.023488843515000586,0.006406247790465981,0.0,0.0,0.0,0.0,0.0
HanChuan,CNN-1D,cnn1d,low-capability,global_center_minus_1p1_nm,0.7955930119000254,0.011618824252013337,0.6545621401257481,0.015457811714248587,0.6832476400382829,0.01803777123782083,0.16268180370123664,0.043686518680652424,0.6946155336780722,0.03595804072439402,0.29415472629978157,0.01352602174556986,0.029959270640273643,0.017916760028594946,0.06967989293594243,0.019957833338792686,0.027000397873186966,0.014903415265231553,1.6485987383862422
HanChuan,CNN-1D,cnn1d,low-capability,global_center_plus_1p1_nm,0.7656830759214381,0.01202987774140822,0.6302709623627598,0.011948435208572496,0.6916853521779609,0.005579380207503336,0.33036789702279995,0.06029373144271577,0.7758758384876219,0.047965295609835056,0.3356627449209776,0.01856868244397846,0.05764928924126293,0.02371778200560008,0.08202842984772309,0.022853666479240066,0.046358736933482844,0.01754751241567153,4.07771651468507
HanChuan,CNN-1D,cnn1d,low-capability,global_center_minus_2p2_nm,0.7726668354613522,0.01335879773926926,0.6131779638690908,0.01947876000949705,0.641156041457218,0.014368898412602731,0.05097550850975509,0.02979900060863332,0.8075827891581481,0.12486059934788837,0.328625745907447,0.024864129642070392,0.05298602169946799,0.0334561256826378,0.12437515824501755,0.02994031601562979,0.058474337179440804,0.023921232197700433,5.787016364051967
HanChuan,CNN-1D,cnn1d,low-capability,global_center_plus_2p2_nm,0.7216334502839368,0.021674612054206663,0.5789080332114607,0.019262402233212912,0.6515614639401857,0.014794006983295242,0.22423616505787142,0.05530817954147049,1.0364835757842505,0.20707229006544595,0.4144528985848369,0.04711774055049564,0.10941895518539377,0.042476042363530524,0.15594024668137593,0.03723035650691419,0.09495424458349913,0.032180895200418426,9.214009429814984
HanChuan,CNN-1D,cnn1d,low-capability,global_center_minus_4p4_nm,0.7332773899518935,0.011458077107487195,0.5456310534506278,0.007947271768036139,0.5794974227503265,0.0070927256046861885,0.0024076380240763804,0.0024275951045601408,1.0867293022152589,0.2775784064782327,0.3908791719621881,0.032518759519874006,0.09853504863721695,0.03440887146521823,0.19566969291424025,0.027977707925446002,0.1046536694758925,0.02222058119837299,12.541707405898272
HanChuan,CNN-1D,cnn1d,low-capability,global_center_plus_4p4_nm,0.6491004448945636,0.033243352209033565,0.4633307209886556,0.04939102061689873,0.5547630922325046,0.03826705210393533,0.028203108360406896,0.03976409356955963,1.9063999882270717,0.699519847593144,0.5748361131803678,0.08551178848929833,0.20695782454234934,0.06462939093791649,0.26321264513328757,0.04515713523055826,0.17205628097081058,0.044020130169024146,20.771740652095495
HanChuan,CNN-1D,cnn1d,low-capability,local_mid25_center_minus_2p2_nm,0.7908836401779579,0.010576616260420665,0.6425066071688165,0.01287275270957609,0.6835243591819313,0.015738866095828932,0.18987131589871314,0.04316405563175851,0.6984613838477215,0.01720260350652951,0.2989670768769698,0.010781223457683228,0.03142296387137533,0.015221383020413202,0.0704004051072449,0.011380361209040424,0.029666871631641768,0.009831587764639455,2.8541520340794047
HanChuan,CNN-1D,cnn1d,low-capability,local_mid25_center_plus_2p2_nm,0.7681556769269722,0.009981239783324465,0.6350888525449672,0.00940433858379089,0.6830101826292083,0.009946611421452286,0.30708367854183927,0.06171465294201447,0.7713606297773092,0.040446503762247316,0.3326172938709551,0.015533313755894269,0.05609310154206078,0.020634616584036904,0.08014902159366297,0.019200456930408297,0.044263753752667556,0.014513852726981621,3.595927496464335
HanChuan,CNN-1D,cnn1d,low-capability,fwhm_12_nm,0.7955785437841357,0.01370098815564825,0.6662697244211264,0.01616745966010702,0.7070379849281619,0.018649338529162656,0.32038190120381904,0.049396695146528675,0.6822318740418274,0.02325444429661885,0.29358441513594463,0.01585231603862244,0.02865902154515586,0.010301031324668598,0.03230730278149528,0.012599075065092884,0.01387926357290122,0.007860929266849387,0.47784030884840956
HanChuan,CNN-1D,cnn1d,low-capability,fwhm_18_nm,0.7923738561145874,0.01320688716449658,0.6593656495092691,0.01655625749678655,0.7014158290320589,0.014089256492962677,0.41554019293389377,0.049201029684842974,0.6825893494370402,0.02363165653077892,0.29487243067169533,0.015811417313096345,0.02965541140674946,0.011633558930681678,0.03932578579954425,0.014087982298600681,0.018051868195464248,0.008269571818733458,1.168247800034139
HanChuan,SSCNN-3x3,sscnn3x3,standard-capability,nominal,0.8537693058921402,0.009914194465733678,0.7583294189219986,0.009615978159626896,0.7861992921043915,0.005310857637699964,0.4874221668742217,0.05483177344166098,0.5528188667122806,0.05154737466816867,0.2219057210419896,0.015035341452926204,0.048481690972654284,0.013395363073449322,0.0,0.0,0.0,0.0,0.0
HanChuan,SSCNN-3x3,sscnn3x3,standard-capability,global_center_minus_1p1_nm,0.8455109053423518,0.0075751734049447576,0.7378122649732365,0.006474291023650045,0.7621282254882911,0.005446195937028982,0.2307181403071814,0.05204244568486855,0.587730032613849,0.05868705866229655,0.23300281697841538,0.012166971750104203,0.05525019579683198,0.01326260169980162,0.04565413968965891,0.00416983361511544,0.021600897023185156,0.001329935859956176,2.051715394876208
HanChuan,SSCNN-3x3,sscnn3x3,standard-capability,global_center_plus_1p1_nm,0.8380771873982711,0.011200897016793743,0.7370401986155862,0.012340969559952732,0.7677945614449901,0.006571399713123658,0.5057020232985898,0.03944108575427292,0.6255645753189789,0.07554319735016256,0.24847010367985184,0.020016386557850947,0.06237017991088175,0.016396075146280865,0.04994827648569465,0.005268861929811631,0.027606611928961557,0.0044888958784014355,2.1289220306412338
HanChuan,SSCNN-3x3,sscnn3x3,standard-capability,global_center_minus_2p2_nm,0.8241313704922776,0.0075515187107377925,0.699490468549205,0.009173381634321406,0.7240354528390693,0.007536629402949838,0.0963055209630552,0.033413132274970093,0.7120178876079254,0.09575240823927632,0.26755348354953606,0.013954097226648603,0.07392438180180068,0.015351064683640961,0.08957789271892068,0.00753528519547006,0.04950555213947264,0.003399871015557264,5.883895037279352
HanChuan,SSCNN-3x3,sscnn3x3,standard-capability,global_center_plus_2p2_nm,0.8057901399790213,0.016976155163059135,0.68412569923528,0.02991810153352983,0.7117677605067811,0.02521205842751086,0.3225027018882042,0.08398703019849192,0.83325044367723,0.15826112472884774,0.30475326192903357,0.032989331713213485,0.09203659445884953,0.024143060710433185,0.10518754295221903,0.01700086929786768,0.06645350309255978,0.015371690052249134,7.420371968671857
HanChuan,SSCNN-3x3,sscnn3x3,standard-capability,global_center_minus_4p4_nm,0.7724208774912288,0.009934505200291061,0.6027963649452956,0.018328293705788513,0.6436470130215973,0.014296736270354835,0.0361145703611457,0.026696446975198882,1.1803693514752474,0.2453865844708168,0.35766326622220024,0.021124356224973797,0.1266028577141483,0.01853543701611006,0.170082829963468,0.012219985147828651,0.10899555105436394,0.007310036135003217,15.553305397670291
HanChuan,SSCNN-3x3,sscnn3x3,standard-capability,global_center_plus_4p4_nm,0.7394755307990017,0.018651667569423772,0.5780954341549575,0.025609156175287293,0.6102248276915346,0.019822476657920297,0.000211864406779661,0.0004737432155719893,1.6479888207253635,0.4878284428986459,0.43187260547517825,0.04423559504689204,0.1608981957452898,0.03301869229434918,0.1960559916084928,0.02157244802954466,0.1371577386334865,0.020747169094405146,18.02339847670411
HanChuan,SSCNN-3x3,sscnn3x3,standard-capability,local_mid25_center_minus_2p2_nm,0.8367663760986727,0.011441618716712334,0.7250212424586437,0.010849533957224124,0.7568585109368087,0.007112204049510401,0.2639269406392694,0.05789512306846299,0.6192373870189046,0.06577443747115025,0.24812950491968247,0.01852501659648463,0.06243288564723831,0.014807395014185591,0.04870401851918834,0.0035062337837775586,0.027564654392881686,0.0027180118425615078,3.330817646335482
HanChuan,SSCNN-3x3,sscnn3x3,standard-capability,local_mid25_center_plus_2p2_nm,0.8381538684124858,0.009360262159456388,0.7319896522743262,0.011357928515218552,0.7569611065369652,0.007044208174030551,0.5134830325376507,0.027504470688091438,0.6456919018982059,0.085396884711127,0.24831897063994796,0.017286246613365433,0.06273871312383913,0.016911516887191985,0.054834159221615365,0.004859133468496384,0.02995912757261186,0.005829736501815301,2.6339766647672347
HanChuan,SSCNN-3x3,sscnn3x3,standard-capability,fwhm_12_nm,0.8539790935725395,0.007945068062165089,0.756341833229996,0.006191943173370991,0.78175594623004,0.0040472353913012125,0.37218762972187625,0.0628104098153326,0.5601035565370063,0.05531745207027142,0.22171381611054392,0.01268324545595348,0.04829070494934444,0.013402511685640956,0.022632473686114225,0.002450422208692808,0.008482656346077333,0.0012747818239962048,0.19875856920025248
HanChuan,SSCNN-3x3,sscnn3x3,standard-capability,fwhm_18_nm,0.8452663941838174,0.011283907957381606,0.7479736957479085,0.012172831629174503,0.7776204780881086,0.007197946624908644,0.5531277250374209,0.040297648122105845,0.5798373086217173,0.06196459905009822,0.23513563916580132,0.018666489163825312,0.05602692651249347,0.01542283572568368,0.028957933953050963,0.0036207995682789266,0.015548884146562015,0.003209707570691961,1.035572317409006
HanChuan,SSResNet-3x3,ssresnet3x3,standard-capability,nominal,0.8417159185445076,0.011614754368532482,0.7377953148299785,0.013207344198585252,0.7755115452096822,0.012294486918819212,0.4594821769235294,0.038645000435894646,0.5565413705804417,0.01157875045702815,0.24227921669641778,0.01451384352078032,0.06581008257122374,0.004661300999971612,0.0,0.0,0.0,0.0,0.0
HanChuan,SSResNet-3x3,ssresnet3x3,standard-capability,global_center_minus_1p1_nm,0.8279581871450791,0.010555618974352535,0.7049799958261552,0.013723662741847787,0.7345424437424423,0.013560899164356776,0.2145288501452885,0.05591471661716512,0.6319115231329452,0.01568652343337114,0.26615832219064495,0.012924535702054755,0.07765719997062301,0.007346993936677947,0.06731435598799146,0.009110326554656312,0.03248526060693746,0.00533455639090965,3.2815319003823284
HanChuan,SSResNet-3x3,ssresnet3x3,standard-capability,global_center_plus_1p1_nm,0.819903787029334,0.014624146530797081,0.7030702956422088,0.018992598096184646,0.7453130051795194,0.020040987275582456,0.39863569511280994,0.08302367232321795,0.6454018923037006,0.03671391466850684,0.2770139298871418,0.020670908480431373,0.07992797127271314,0.008562759957809023,0.06277570803342133,0.00945191253487691,0.03540347958187144,0.007219279946535479,3.4725019187769712
HanChuan,SSResNet-3x3,ssresnet3x3,standard-capability,global_center_minus_2p2_nm,0.791243896263609,0.01377112196407068,0.6385307639211693,0.020727214982831775,0.6730662316852095,0.016728088026009263,0.0509832314865765,0.02173456259288702,0.8260128538950106,0.05073359738702154,0.32764502045676636,0.020615058833917788,0.10641435270307811,0.014835008983363382,0.1348023293666582,0.014808348617012001,0.07733497305313415,0.010774495611930456,9.926455090880925
HanChuan,SSResNet-3x3,ssresnet3x3,standard-capability,global_center_plus_2p2_nm,0.7853394581690599,0.021336476259808716,0.642315884620797,0.036510105094085796,0.6815851469128404,0.03766750514990293,0.21458899288524869,0.1174981831316296,0.7953140657045219,0.07372300769916791,0.32976168240086207,0.03242346288253331,0.1009386775470726,0.016729181196467883,0.1216537056461822,0.018849722612698214,0.07694867435888161,0.01516136620912441,9.547943020918147
HanChuan,SSResNet-3x3,ssresnet3x3,standard-capability,global_center_minus_4p4_nm,0.7235750714363223,0.03794189519806619,0.5250780009837237,0.04570195046508628,0.5738072909749784,0.043928323617372964,0.00555745412069082,0.005440196109401529,1.194677102968033,0.15166727838940988,0.4352522906529896,0.06128700367098168,0.15897373570826107,0.03310786916038496,0.2285021883025283,0.02955842272814829,0.1501718088761891,0.02559282161129695,21.271731384625483
HanChuan,SSResNet-3x3,ssresnet3x3,standard-capability,global_center_plus_4p4_nm,0.725279415488118,0.020504406710326294,0.5327313542064326,0.01185762052239724,0.5748749753465241,0.019651807819622103,0.021327683615819208,0.046514840024385495,1.0813385531444728,0.11851490905140215,0.41990982089510603,0.03770354459583815,0.13706376461658132,0.026920228535732792,0.21041270300575107,0.015324475943923234,0.14424277498462762,0.006964407962929142,20.506396062354593
HanChuan,SSResNet-3x3,ssresnet3x3,standard-capability,local_mid25_center_minus_2p2_nm,0.8156964589286361,0.008465250282679563,0.6879925359857728,0.010718778232446732,0.7243458453963796,0.015062089312104178,0.25329356000270303,0.014441166175192805,0.6797998041921016,0.03264833304867204,0.28655676930387963,0.012902408863721073,0.08825091063303642,0.008513328243188843,0.06337179440807321,0.006929397583591188,0.037562122472601,0.007408034910296731,4.98027788442057
HanChuan,SSResNet-3x3,ssresnet3x3,standard-capability,local_mid25_center_plus_2p2_nm,0.8264650775852715,0.009744706487388784,0.7021883529462221,0.008282319577148076,0.743075568174038,0.008584439581467672,0.3372564410132756,0.0852099681734322,0.6293105103436207,0.008527549732363983,0.26714694364406055,0.011519128581708433,0.07380994412646083,0.010859863755574083,0.07056100119361955,0.00910984201797755,0.036882121025789416,0.004333736889742634,3.560696188375645
HanChuan,SSResNet-3x3,ssresnet3x3,standard-capability,fwhm_12_nm,0.8425275798459146,0.010010722692477696,0.7324414808037225,0.01264717501789174,0.7652586804843035,0.014907758800352063,0.3487495833096278,0.0843986769498547,0.5642738092001358,0.02932376609883349,0.24193702828017744,0.013426855366452375,0.06420939256408728,0.010942860468254599,0.03707599377871017,0.008998626384960786,0.014167179079104425,0.0033986933060355744,0.5353834026255999
HanChuan,SSResNet-3x3,ssresnet3x3,standard-capability,fwhm_18_nm,0.8306130864108221,0.017526776150984726,0.7235785051279097,0.02175958929981407,0.7656034549907687,0.016031592641566533,0.47332071699856754,0.09137109729846256,0.5975520467615689,0.03288299065106063,0.26035005415688073,0.022752780525760553,0.07469733835057886,0.00778636860964308,0.03845335841140087,0.01022733167644687,0.02082106557673527,0.00878283665197474,1.4216809702068844
HanChuan,SpectralFormer-3x3,spectralformer3x3,standard-capability,nominal,0.8331117300249575,0.016554499032217375,0.7286509493934243,0.019945241776203385,0.7627104509715724,0.016203923378376773,0.42457451224574505,0.052295129306093896,0.6473408732942986,0.012645318923799853,0.2603943134648132,0.019340310456427943,0.07125351158113993,0.020788820107569776,0.0,0.0,0.0,0.0,0.0
HanChuan,SpectralFormer-3x3,spectralformer3x3,standard-capability,global_center_minus_1p1_nm,0.8293095091691685,0.019048712534112125,0.7185189076033078,0.024421304533487002,0.7492622994988293,0.01967018179781596,0.27986716479867163,0.05236263475111313,0.6650770591108663,0.013206648473988804,0.2657587813041216,0.02268963524825013,0.07562347150077035,0.01628181378768011,0.04093029985170181,0.0021707417892841887,0.0169971425471118,0.0024587476438303582,1.0132041790116508
HanChuan,SpectralFormer-3x3,spectralformer3x3,standard-capability,global_center_plus_1p1_nm,0.8247274568669296,0.014764281086511826,0.7182278611195616,0.015435831696540503,0.7525906549974829,0.011454382018578825,0.4509280673664235,0.062225145321509336,0.6824884966012675,0.02626859812447557,0.27402824337035775,0.01593410756085276,0.07691255607292201,0.024175707144203158,0.039059572467175466,0.0010188933714438933,0.01898940210511086,0.0015087043653405166,1.0423088273862735
HanChuan,SpectralFormer-3x3,spectralformer3x3,standard-capability,global_center_minus_2p2_nm,0.8144478605273628,0.02125652341709643,0.6903019972888569,0.02906515294436432,0.7191839539327604,0.022968966034408757,0.15051888750518888,0.049406461751132814,0.735403244404251,0.021192888654324178,0.2895913437693438,0.025997926563041885,0.08855844290499171,0.01230960252620902,0.0821166853546497,0.007281900608430995,0.03987557420334937,0.005741699179341223,3.8348952104567458
HanChuan,SpectralFormer-3x3,spectralformer3x3,standard-capability,global_center_plus_2p2_nm,0.8099410424277499,0.013566671342423049,0.6938721249911872,0.013931785377218836,0.7253042217859218,0.012237116154674698,0.3863489637138881,0.07086141669780041,0.7511411730590114,0.044334507743426524,0.29784996503510064,0.013241699343550946,0.08767703637307725,0.025771157056549976,0.07413751944153073,0.003977339398641193,0.04037038376677397,0.003158445535989116,3.477882440223712
HanChuan,SpectralFormer-3x3,spectralformer3x3,standard-capability,global_center_minus_4p4_nm,0.772148876912504,0.015398476132627228,0.6109937297472983,0.025240154874347037,0.6428421955514632,0.013983026578277368,0.0711538784679374,0.039629377552132465,0.9704121467754196,0.08257261001434384,0.3615993369364222,0.02048733290706653,0.12774975065926802,0.016729953768776083,0.15980034000072343,0.013877590393484806,0.09372156110970449,0.01120536264425269,11.765721964612608
HanChuan,SpectralFormer-3x3,spectralformer3x3,standard-capability,global_center_plus_4p4_nm,0.7793583390602958,0.015645659070378258,0.6327294379925299,0.02718735254360876,0.6665224365974816,0.02143364451821004,0.14175192336336587,0.13531666280683674,0.9112882114230176,0.08560760041146094,0.3477306049145664,0.010988657551487976,0.11037947160109267,0.024517623758849954,0.1303114261945238,0.01013346749116195,0.07952833942199877,0.007456804329516018,9.592151140089445
HanChuan,SpectralFormer-3x3,spectralformer3x3,standard-capability,local_mid25_center_minus_2p2_nm,0.8181097406590228,0.01919463565939712,0.7018408796989993,0.026937013620425648,0.7399250952575749,0.02191984726240155,0.2863428808634288,0.06954449289269315,0.7168926269751457,0.01532622828115737,0.2850468727813154,0.022399044341850347,0.08536772618822996,0.016072249204488884,0.05071508662784389,0.00876457783935027,0.026213332368792273,0.005339167514910919,2.681006969442501
HanChuan,SpectralFormer-3x3,spectralformer3x3,standard-capability,local_mid25_center_plus_2p2_nm,0.8226657503526603,0.016252323796861205,0.7088058654879679,0.019310445652696188,0.7362019497653074,0.01633676561044369,0.4008031398706923,0.07534039411571643,0.6896820525882992,0.028333224478690914,0.2765969272989869,0.01833427199935597,0.07781971206323368,0.02213974547255746,0.0511433428581763,0.005089753313060613,0.025417585994863816,0.003946795544251102,1.9845083905456473
